Carpeta principal ,Subcarpeta ,Nombre de imagen ,R_promedio ,G_promedio ,B_promedio ,Color_secundario_R ,Color_secundario_G ,Color_secundario_B ,Circularidad ,Relación de aspecto ,Brillo promedio ,Rugosidad LBP
Imagenes procesadas 300 x 300 ,20 ,PXL_20240914_143617768.png ,87.11122850975835 ,70.89160918325761 ,61.049886039456005 ,107.41348387096657 ,91.33629032257134 ,77.65619354838506 ,0.14436821703802502 ,0.9931740614334471 ,74.60258713076028 ,2.650264843156502
Imagenes procesadas 300 x 300 ,20 ,PXL_20240914_144317186.MP.png ,90.43470289441255 ,70.63962610080851 ,62.994454630158394 ,110.76146240191005 ,89.93282663006548 ,80.61099968330291 ,0.15195747765494358 ,0.972972972972973 ,75.69061645276668 ,2.7364015344597576
Imagenes procesadas 300 x 300 ,20 ,PXL_20240914_144403888.png ,91.77218475143786 ,73.5549752479213 ,60.57299860619363 ,79.58748242952699 ,62.39232078123929 ,51.69815787526932 ,0.1560366062912141 ,0.9212328767123288 ,77.50793828802128 ,2.735604836930353
Imagenes procesadas 300 x 300 ,20 ,PXL_20240914_144752962.png ,74.54013555103344 ,63.58741023528027 ,53.471266880812635 ,98.18986374061993 ,86.19656428476122 ,73.80046768899206 ,0.1321974691788106 ,0.9342560553633218 ,65.73096651586755 ,2.9416062064320525
Imagenes procesadas 300 x 300 ,20 ,PXL_20240914_144713079.png ,83.15373101405433 ,66.36678326085587 ,58.410427301947436 ,103.91332503113608 ,85.74609500089554 ,73.69738480697379 ,0.14244508546674267 ,1.0 ,70.46027919581522 ,2.5664533791024637
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0059.png ,91.6406411754884 ,85.3095675404909 ,73.15615294706963 ,128.13276971850348 ,119.71918532040598 ,102.72571812854335 ,0.44471781324767146 ,2.479338842975207 ,85.7942227416931 ,3.396160175551061
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0043.png ,70.5056564964004 ,65.58013369900583 ,57.74374357216318 ,94.78109812843039 ,87.86516389205127 ,76.8997001344263 ,0.45260700849693336 ,2.857142857142857 ,66.12714261227288 ,3.2306466388330652
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0025.png ,92.48242240609098 ,87.49873752087946 ,77.04284659907547 ,120.7079021636907 ,114.0424270931299 ,99.89454374412405 ,0.4533653366462014 ,0.36789297658862874 ,87.77147185642698 ,3.4077391007189712
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0051.png ,89.4710465526017 ,79.42253631416155 ,65.82115030734897 ,115.95571880419564 ,104.18283848586152 ,86.88511376390585 ,0.5003069289854352 ,0.4432624113475177 ,80.89338710308915 ,3.4492882538402734
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0060.png ,90.87095793208312 ,84.40787295151208 ,70.82696401419159 ,121.3734543882381 ,113.70652831820098 ,95.81020319931055 ,0.3941745899607943 ,2.403225806451613 ,84.76918398378105 ,3.4070091839658865
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0045.png ,65.51050847457627 ,59.94490395480226 ,51.97966101694915 ,38.13341661461811 ,35.18076202373247 ,30.771267957527506 ,0.47982780444994455 ,3.061224489795918 ,60.69364971751413 ,3.179817672254864
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0039.png ,85.48426049684288 ,77.5658846845186 ,67.45697561874914 ,114.78010181497002 ,102.81086764054115 ,87.76792828684754 ,0.3089733028771506 ,0.3333333333333333 ,78.79540950361802 ,3.3580094392753095
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0029.png ,79.77574280491739 ,73.82609942295976 ,64.51754417404395 ,107.409839298034 ,98.9241841664172 ,86.23848959873892 ,0.38050350914997805 ,0.4166666666666667 ,74.52568008315114 ,3.5574313268996463
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0064.png ,96.77600162700834 ,91.01232458816351 ,78.90648769574945 ,131.0492015968004 ,123.01876247505282 ,106.46816367264896 ,0.3996590440973259 ,2.875 ,91.31779540370144 ,3.8834204385176565
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0054.png ,86.96067590938732 ,80.0255167134473 ,67.3071361741941 ,126.27582426850051 ,116.67062990134242 ,98.83615819209297 ,0.28082563475681044 ,1.336322869955157 ,80.63800289189419 ,3.5476564608528385
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0052.png ,79.7956001849772 ,70.087071414415 ,57.51469908172029 ,107.40413390819474 ,95.9959421760052 ,79.33781384732623 ,0.4297712649710433 ,2.34375 ,71.57445332628659 ,3.407407811568693
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0021.png ,86.14781557998484 ,80.33128790750568 ,69.32470147839273 ,107.60416001703706 ,99.84657942335073 ,85.49601021385033 ,0.31884996272829175 ,0.8862876254180602 ,80.80010898407885 ,3.715208277146324
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0070.png ,105.54471475798933 ,96.7248029159956 ,80.89734678308045 ,88.03243490178254 ,79.13122430333411 ,66.45363179534063 ,0.36250581281776423 ,0.35494880546075086 ,97.56662710858693 ,3.396300541853048
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0072.png ,94.68167946288027 ,90.02634199620933 ,80.38202319380642 ,132.91728110599038 ,128.32281105990486 ,115.82707373271572 ,0.37253800020626987 ,0.7953020134228188 ,90.27855054772077 ,3.767326215951109
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0035.png ,76.49425861208188 ,69.3892910634049 ,59.93934098851722 ,98.01642148477656 ,87.83088151442458 ,75.09271296612691 ,0.2587145499713856 ,0.7557251908396947 ,70.46917124313529 ,3.376022500875882
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0019.png ,83.73267927220834 ,77.64356047092402 ,68.58216196931859 ,69.95814106789786 ,65.54828609096761 ,58.55891562294199 ,0.3630448848971503 ,0.39464882943143814 ,78.41798073492686 ,3.3445314355342104
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0018.png ,78.40920407393436 ,72.66344775556394 ,63.69498302527348 ,64.58183893054861 ,60.65503749592473 ,53.66685686338577 ,0.35082585119383963 ,0.3712374581939799 ,73.3539419087137 ,3.481881408078235
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0057.png ,107.52473716012085 ,98.7970996978852 ,83.07738972809668 ,139.39441998621336 ,128.14231156845682 ,107.46639792074993 ,0.28027024023879565 ,0.9233333333333333 ,99.61003021148036 ,3.5994697811465244
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0033.png ,91.28923941373591 ,86.33381850184477 ,75.527976170328 ,82.13206326384187 ,77.4364485981276 ,67.27792954708866 ,0.42810624940009545 ,2.380952380952381 ,86.52543749788444 ,3.364685929629766
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0063.png ,84.81609647398086 ,80.55843928867917 ,70.70494166994364 ,117.44484860400505 ,111.27782147070604 ,97.48269760125739 ,0.5263482948517071 ,0.3583617747440273 ,80.6813474898414 ,3.603528820203079
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0071.png ,97.97140208444532 ,92.7645307188808 ,80.93193246621907 ,79.43277460769882 ,74.4931645268621 ,64.56080599143931 ,0.3182548145261852 ,0.8595317725752508 ,92.93398320083153 ,3.5550517210664245
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0031.png ,81.06525183180408 ,76.73486698792 ,67.75169978216384 ,107.56401004079336 ,101.48352682774245 ,89.27157201130203 ,0.24084170589099216 ,0.4511784511784512 ,76.94676216251898 ,3.6842331365949033
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0044.png ,78.03654541586896 ,71.75247819612848 ,62.33792810040417 ,65.36150666054073 ,60.43233807992789 ,53.16922370234372 ,0.40672633034768535 ,2.6315789473684212 ,72.5560093597107 ,3.355612960809938
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0023.png ,88.09541027973114 ,82.58537234632534 ,73.69553450608932 ,108.81503551221621 ,101.5814975321939 ,90.272601420491 ,0.24962143693556574 ,0.9933110367892977 ,83.19359346924288 ,3.5906429996543325
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0040.png ,68.34462518866343 ,62.743445692883896 ,54.57172005142825 ,90.01157208984284 ,82.20761186353924 ,72.10432024686673 ,0.2526135394695517 ,1.0719424460431655 ,63.47548772988988 ,3.70105021872769
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0048.png ,93.59687222320953 ,83.18979918251289 ,66.47030389194953 ,81.54418923030005 ,71.32978399756516 ,56.42318223303736 ,0.4915586197348379 ,2.459016393442623 ,84.40888572951839 ,3.977797314676446
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0068.png ,97.29417272114448 ,89.22777320050932 ,75.69601527975432 ,78.33305411290992 ,71.16208745183224 ,60.40710336740395 ,0.4098212040487423 ,0.3779264214046823 ,90.06422739869673 ,3.470772610507277
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0041.png ,87.57745844407405 ,79.00229740078382 ,68.18081895580882 ,114.42122283981365 ,101.8116220313258 ,86.04921677614479 ,0.3490387377444426 ,0.3466666666666667 ,80.35168250822109 ,3.3888800044582537
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0026.png ,81.77974039035736 ,76.50586164628972 ,67.70581764465537 ,67.59665953481746 ,63.588446407618065 ,56.676030091791475 ,0.4092693994514979 ,0.44 ,77.0657824433479 ,3.4231868286431073
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0047.png ,93.47633237822349 ,81.96951289398281 ,64.99488061127029 ,119.36435685980419 ,105.49266359644072 ,84.0336296454946 ,0.3557501892883313 ,2.6785714285714284 ,83.48748806112702 ,3.7347949939407914
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0027.png ,80.06531445778963 ,74.00778789242325 ,64.71697068291164 ,106.4059792943196 ,97.51996619480495 ,84.11546587788095 ,0.35455592861761437 ,0.42333333333333334 ,74.74504170849053 ,3.42698466933778
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0066.png ,85.02369905956112 ,75.71147335423197 ,63.55452455590387 ,71.45441708587268 ,63.10493336863825 ,53.616450445679675 ,0.365039024257742 ,0.3793103448275862 ,77.13751306165099 ,3.5541291531677817
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0034.png ,85.91046798771306 ,78.45241823766789 ,68.58742395952538 ,79.25313428977474 ,72.3657102236015 ,63.524815820084115 ,0.24831850681560466 ,0.9295302013422819 ,79.57510690839005 ,3.3097007656203656
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0020.png ,90.88061267834387 ,84.8092001699108 ,75.52130131680867 ,75.98352306770796 ,71.39346914320309 ,64.17147992810277 ,0.35930190782622795 ,0.8547297297297297 ,85.56315434396942 ,3.6591439022029704
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0028.png ,76.24565365340592 ,70.79988244756542 ,62.84207758460682 ,106.23447681104275 ,98.17535454196113 ,87.15446531237501 ,0.4956902367950593 ,2.02027027027027 ,71.5156220998577 ,3.444308637512922
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0056.png ,97.79194664031621 ,90.44572628458498 ,76.92455533596838 ,129.62684086872258 ,119.66110824594803 ,101.60002292132825 ,0.3248478722854462 ,1.0600706713780919 ,91.10368083003952 ,3.449170005791232
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0062.png ,79.81994945377467 ,75.56118539051036 ,66.82594162726235 ,109.24622448979491 ,103.55948979591518 ,91.52499999999928 ,0.29332148775389694 ,2.7027027027027026 ,75.81758519484755 ,3.690835466619914
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0055.png ,102.27750071653769 ,93.44325021496131 ,78.15835482946403 ,135.01683029451996 ,122.75336605889827 ,102.08197755960154 ,0.21683597361562182 ,0.8556701030927835 ,94.34273430782459 ,3.483509783426001
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0046.png ,63.24422181576322 ,58.127369471233784 ,50.057948121050885 ,89.81162972039903 ,82.80895622145292 ,71.78411496045806 ,0.40753762535163063 ,2.6315789473684212 ,58.715580312603926 ,3.236861337593354
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0065.png ,83.68530175466205 ,79.36214493665906 ,69.37304272562751 ,115.0354847990773 ,109.49812985518741 ,95.84981298551563 ,0.4271599144945384 ,0.36789297658862874 ,79.47222440789992 ,3.79453968245706
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0061.png ,97.22238153762119 ,90.70210296326643 ,76.60446538303974 ,127.88936964452466 ,120.07313141596282 ,101.57860354627371 ,0.394314615513262 ,2.34375 ,91.00095589239383 ,3.373756497477389
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0074.png ,91.86224797462049 ,86.83668493222517 ,76.07543063894497 ,115.82643907301647 ,109.7160478445016 ,95.60690256665747 ,0.2701574286569271 ,1.0344827586206897 ,87.06795836501402 ,3.503421293546731
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0058.png ,100.73458406571726 ,93.2573088926355 ,77.29529719840728 ,96.73974638399233 ,88.90251634634359 ,72.45442837329242 ,0.5022617213893992 ,2.7685185185185186 ,93.6551278832012 ,3.690242567698901
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0069.png ,95.95582428430404 ,86.77118883091242 ,73.32030038076435 ,83.39189737760934 ,74.68555654786186 ,63.865226922142966 ,0.33278932766660213 ,0.43 ,87.98998730785503 ,3.600612286773902
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0022.png ,94.30455049385205 ,89.22606329369079 ,79.8619733924612 ,124.20617755617684 ,117.0951887586573 ,105.5137602797353 ,0.3566376532982374 ,0.87248322147651 ,89.65793186857488 ,3.3228831927782405
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0032.png ,95.9560127000926 ,90.46146977113375 ,80.36479693081095 ,77.44253653861311 ,73.44676942735995 ,65.38750898490768 ,0.3563470701771622 ,2.3076923076923075 ,90.9225426643736 ,3.43518794412407
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0036.png ,72.11570745044429 ,65.91565276828435 ,57.6542993848257 ,88.56821026283733 ,79.9827909887403 ,68.97459324155066 ,0.20054409587978145 ,1.0241379310344827 ,66.82323991797676 ,3.7000431740116566
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0049.png ,91.36282086668507 ,80.40767319900635 ,65.39024979298924 ,115.71486580171745 ,103.03882341288701 ,84.37714172526682 ,0.3519874316485855 ,0.43333333333333335 ,81.99551476676787 ,3.6093104559329583
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0073.png ,95.1264814117238 ,90.38984671553997 ,80.07985859581004 ,118.01680358475949 ,112.80563853621233 ,99.72740851382599 ,0.41099291486602607 ,1.1412213740458015 ,90.60062009214454 ,3.386731848067021
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0042.png ,86.32765957446809 ,77.4471914893617 ,67.20280851063829 ,116.5368566086113 ,103.62346225764945 ,88.55388249188516 ,0.38603257965665 ,0.4033333333333333 ,78.95063829787235 ,3.2952836717378826
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0050.png ,97.86644639328063 ,86.90300765810277 ,70.87422801383399 ,126.75861812224514 ,113.36058372422413 ,92.41538232447408 ,0.4019673836233485 ,2.143884892086331 ,88.3796010375494 ,3.3931912025710176
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0024.png ,86.32803103782736 ,81.45435499515034 ,71.70254122211445 ,56.02538832351726 ,53.4343867166526 ,47.340117836097264 ,0.5102456600472424 ,2.5486725663716814 ,81.75650824442289 ,3.7738674728167463
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0067.png ,86.42397248495271 ,78.17503009458298 ,65.80312983662941 ,70.47298795359245 ,64.10302268864402 ,55.515482965046004 ,0.2304426377460891 ,0.431438127090301 ,79.22462596732588 ,3.5806545988157237
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0030.png ,85.97653026716266 ,79.99746364558675 ,70.31531958065607 ,70.63215875650943 ,66.55730777936967 ,59.204482004074485 ,0.4611857912913016 ,0.44666666666666666 ,80.68911058505242 ,3.3909420199486497
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0038.png ,91.27853192559076 ,81.48987613693497 ,69.40691987750812 ,77.07511152609119 ,69.51001141197133 ,60.541238717708254 ,0.25615674255 ,0.31333333333333335 ,83.05242469948352 ,3.3687806628223167
Imagenes procesadas 300 x 300 ,40 ,IMG-20240923-WA0053.png ,103.91168414092755 ,94.84943798998772 ,78.78752243317275 ,96.5283085633409 ,87.14826610049326 ,71.13422977117568 ,0.3134571886879443 ,0.9331103678929766 ,95.72619722300935 ,3.4551526586212526
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101702.png ,114.81559826555724 ,89.25240243759522 ,61.38022969647252 ,108.46757573409647 ,81.23452390175976 ,53.35314170605187 ,0.20836092723714394 ,0.5 ,93.74935544357201 ,2.8394795975210023
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102606.png ,108.82089127113596 ,90.40034697946606 ,65.51112146870712 ,102.63551251008947 ,82.03930589184836 ,57.7720742534313 ,0.10297701827720956 ,1.7209302325581395 ,93.07123436650353 ,2.620703679788468
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102535.png ,107.69288308809949 ,85.78963245705843 ,59.41097703626178 ,124.0168513235567 ,100.31334173688401 ,71.37670005971286 ,0.14453547598191469 ,0.47619047619047616 ,89.32183094255987 ,3.0603042409746766
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101445.png ,107.99047491995731 ,83.47345250800427 ,57.32822838847385 ,98.94937528322494 ,73.85822489803938 ,48.97785977859634 ,0.1895887120146337 ,0.5510204081632653 ,87.84477054429028 ,2.7304961706045168
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_103151.png ,108.88576523994811 ,93.36083009079118 ,70.13715953307393 ,102.94097155022365 ,86.16150570930726 ,63.148829107800765 ,0.15082619133381406 ,0.5294117647058824 ,95.3875486381323 ,2.802290496986825
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_103018.png ,113.70281040814731 ,91.20699085770843 ,63.448857864714924 ,112.93424278619473 ,88.17602313446909 ,59.54208838876028 ,0.10172581938484404 ,1.5913978494623655 ,94.80053655614304 ,2.7308391310564337
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102505.png ,106.65575912667084 ,85.33452209185201 ,61.96912857648436 ,99.61162321762936 ,75.84279130059002 ,53.85553795189299 ,0.2000769658054859 ,0.5324232081911263 ,89.03944681893665 ,2.7847051351072927
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102807.png ,110.31187490780351 ,91.25806166101195 ,63.91907360967694 ,98.51988340620547 ,76.77753487403935 ,50.859983343742456 ,0.19220668885026018 ,0.4931972789115646 ,93.84460834931406 ,2.628756116236307
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102546.png ,104.31399179333063 ,84.04140900421892 ,59.38710050280298 ,98.14053695724314 ,75.7643354325498 ,51.154458070930524 ,0.15112215185816677 ,0.5101351351351351 ,87.27914234525805 ,2.5574161265902178
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_103132.png ,111.23204816615113 ,93.6961721166593 ,67.90176204153778 ,107.18988982501556 ,88.35580038885318 ,62.577158493554194 ,0.15129475421643146 ,0.5714285714285714 ,96.00861688024746 ,2.7675885533886633
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101505.png ,115.95319440506569 ,96.63975522162366 ,70.64062943011058 ,110.56193038321967 ,89.62968046557724 ,63.85450752168507 ,0.1401292610214958 ,1.6065573770491803 ,99.44520839240147 ,2.5979958752907932
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101841.png ,107.36117363126068 ,85.37687447460476 ,57.70203649971527 ,104.07017405686406 ,80.48436638576032 ,52.11325509962992 ,0.1293415605200872 ,1.8024691358024691 ,88.78477099547143 ,2.6855550806480517
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102730.png ,113.0369313330894 ,93.97106964263935 ,67.13279668252225 ,103.51493779221892 ,82.74268959505648 ,56.43133370314726 ,0.16666498153721115 ,0.5945945945945946 ,96.61456275155507 ,2.4823526960442193
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102702.png ,109.89552421827099 ,86.22694665849173 ,58.00095033721643 ,103.88470083505705 ,78.73439056155563 ,49.96000919329087 ,0.12092090849409427 ,0.46621621621621623 ,90.10649908031883 ,2.8005749873034684
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101426.png ,108.22840051862329 ,85.10714285714286 ,58.0121699669967 ,101.40347981569388 ,76.0884395846214 ,49.20789491781743 ,0.15021759628208045 ,0.5476190476190477 ,88.9583922677982 ,2.560485282569503
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102526.png ,107.13561448134081 ,84.29304156939266 ,60.483988989163386 ,102.42925936627184 ,76.0520080901467 ,52.46605027448739 ,0.11107577939953998 ,0.436241610738255 ,88.44374368444893 ,2.799940587428774
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102045.png ,123.46640830878934 ,104.75386761742365 ,81.34403968376996 ,115.06769098527933 ,95.13892768883562 ,72.98796604706233 ,0.15621972340806478 ,2.106382978723404 ,107.74193148349093 ,2.576733966644518
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102421.png ,108.8530051096745 ,87.93552211839766 ,62.51116506224769 ,105.33321567243162 ,82.70144722908718 ,56.80663607483257 ,0.15094443595853785 ,0.54421768707483 ,91.28244361008385 ,2.821951088073866
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_103052.png ,105.36980591030985 ,84.79353742399702 ,54.718928391259325 ,103.9415639120778 ,80.81626713640205 ,49.186796354445825 ,0.11523505657648243 ,1.6153846153846154 ,87.52011257733054 ,2.706832229586968
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102032.png ,115.25930090280764 ,94.74079830682231 ,73.38569397136149 ,110.78151459998476 ,88.59547360924356 ,67.6628155416644 ,0.1628683939740539 ,2.3307086614173227 ,98.46499553556666 ,2.5473609778186725
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101807.png ,107.50085933966531 ,80.0249057741595 ,51.404914819840194 ,99.88035283474196 ,72.89158624849145 ,44.89196320868593 ,0.18982845911333612 ,0.5034013605442177 ,84.99505502789084 ,2.652533342013646
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_103011.png ,112.74265244221316 ,88.06918732350172 ,58.74861416169857 ,110.75000000000088 ,84.37188031763998 ,54.24595859330766 ,0.18495720783245925 ,0.6040955631399317 ,92.13241292751805 ,2.6399221590728206
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102623.png ,110.85773208569317 ,88.55017237133711 ,55.44690347205122 ,107.90227966763743 ,84.45018109509166 ,50.35004616149384 ,0.18142844850210263 ,0.4864864864864865 ,91.46651071164737 ,2.4405531011456993
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102749.png ,112.28300946686596 ,93.06715967796922 ,65.00983400204547 ,101.59141052631747 ,79.89591578947177 ,53.01237894736746 ,0.19128642385042793 ,0.543918918918919 ,95.61280255946293 ,2.484644431036851
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102910.png ,111.55254806225206 ,88.10317363442172 ,53.568904485810194 ,138.1717258393202 ,112.74664807465751 ,73.80188780435199 ,0.16375682302232036 ,0.578397212543554 ,91.22718950259383 ,3.0181013223891195
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101847.png ,106.15109566930211 ,85.0640439909173 ,58.13613109731075 ,104.48674729799303 ,81.70747555326778 ,53.440684508492254 ,0.13164798916647885 ,1.8903225806451613 ,88.27395836183076 ,2.536295850850159
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102403.png ,123.7601849581392 ,103.32875608645392 ,74.04820121203629 ,143.06586780644056 ,121.38055258739449 ,89.26690581590437 ,0.25072019202315804 ,0.45454545454545453 ,106.07132097943742 ,2.7211476092248157
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102205.png ,110.20751000307787 ,92.89615266235765 ,68.88888888888889 ,104.22432210353324 ,85.46575035482012 ,61.78389482333484 ,0.18301258465770923 ,2.084507042253521 ,95.3621729763004 ,2.7641304080974565
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102458.png ,102.58698749831967 ,83.21419545637855 ,60.29079177308778 ,91.27891156462708 ,70.0592049319711 ,50.203975340136026 ,0.21561029514036525 ,0.5358361774744027 ,86.37781959940853 ,2.7410333115056775
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_103244.png ,106.91467810255466 ,89.72782761977426 ,60.7880238890789 ,135.6191021530037 ,116.48702091923073 ,83.2414872499678 ,0.13557410026937763 ,0.6301369863013698 ,91.57733694651267 ,2.3606297006566153
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_103208.png ,106.15861920379193 ,89.14779881741795 ,66.54303018696287 ,124.30415157426192 ,106.86525494566007 ,80.0245193647247 ,0.16141376762469387 ,1.5978260869565217 ,91.68242644770545 ,2.9178695654295104
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102918.png ,111.22425930460334 ,88.16534035259549 ,57.26242654260529 ,108.53331300503154 ,82.98170452813018 ,52.018981552065824 ,0.1535694601136103 ,0.5234899328859061 ,91.57357982370225 ,2.946295010964649
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101813.png ,109.23114103228033 ,84.77970539156453 ,57.0753783301686 ,104.83839454752021 ,79.47875804619498 ,51.089587277546556 ,0.15522336898283123 ,0.5051194539249146 ,88.95773634846654 ,2.5259181672799285
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102631.png ,109.06456907497446 ,86.15735034529744 ,57.38252144560404 ,99.93892782379088 ,75.33985619368424 ,47.132065167927124 ,0.12564013826236928 ,0.4965986394557823 ,89.73825524139853 ,2.554032658592256
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101826.png ,102.96530421216849 ,80.67497659906397 ,53.523244929797194 ,96.58525266414496 ,73.15864558267451 ,46.53437607425318 ,0.17617148360810642 ,0.4897260273972603 ,84.26152886115445 ,2.8060850830155024
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101643.png ,114.4527980039717 ,92.06339426651051 ,61.22903406487092 ,133.35161964472366 ,109.96435620573557 ,75.93457564147414 ,0.1205970664783047 ,1.646067415730337 ,95.26943836244207 ,2.6202599113492155
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101750.png ,108.3269831451987 ,83.72549868563476 ,54.173156022885415 ,107.50610229276936 ,81.02045855379157 ,49.7593650793643 ,0.16264818701456954 ,0.49828178694158076 ,87.73029225297665 ,2.742572023020709
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102646.png ,114.3362869679184 ,89.91181833722719 ,59.77881930594336 ,108.37576626064813 ,82.32354111933697 ,51.5368999283502 ,0.17117511171412342 ,0.5033783783783784 ,93.82021767622086 ,2.5753698964135565
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_102640.png ,110.71951512963966 ,86.75945978463575 ,58.488269265475545 ,104.55555555555551 ,78.65096445082209 ,50.155428024866794 ,0.141030811680576 ,0.5 ,90.72050773025326 ,2.657344580330824
Imagenes procesadas 300 x 300 ,68 ,IMG_20240914_101852.png ,107.38261472341605 ,85.45900457507278 ,58.823402190489396 ,105.42810331534308 ,81.82697250064211 ,53.664482138267616 ,0.1365262060242924 ,1.896103896103896 ,88.97413004297796 ,2.431282113117581
